interval_id,site_id,Date,Latitude,Longitude,demographic_coordinate_source
1840,10260,2024-08-13,38.166667,21.364472,interval_coordinate
1841,10261,2024-08-13,38.167,21.364056,interval_coordinate
1842,10262,2024-08-13,38.182889,21.367556,interval_coordinate
1843,10263,2024-08-13,38.191111,21.370806,interval_coordinate
1844,10264,2024-08-13,38.194583,21.372,interval_coordinate
1845,10266,2024-08-14,38.205944,21.373694,interval_coordinate
1846,10463,2024-10-21,38.299861,21.184944,interval_coordinate
1847,10672,2024-11-13,40.623667,24.58075,interval_coordinate
1848,10673,2024-11-13,40.623972,24.579778,interval_coordinate
1849,10675,2024-11-13,40.622417,24.535194,interval_coordinate
1850,10676,2024-11-13,40.623694,24.528361,interval_coordinate
1851,10677,2024-11-13,40.625083,24.528889,interval_coordinate
1852,10678,2024-11-13,40.627111,24.528139,interval_coordinate
1853,10679,2024-11-13,40.625944,24.5285,interval_coordinate
1854,10682,2024-11-13,40.636944,24.52,interval_coordinate
1855,10684,2024-11-14,40.657917,24.511694,interval_coordinate
1856,10685,2024-11-14,40.654389,24.512528,interval_coordinate
1857,10686,2024-11-14,40.670306,24.514306,interval_coordinate
1858,10687,2024-11-14,40.685083,24.524889,interval_coordinate
1859,10688,2024-11-14,40.660556,24.511778,interval_coordinate
1860,10689,2024-11-14,40.661889,24.511528,interval_coordinate
1861,10694,2024-11-21,40.767833,24.728861,interval_coordinate
1862,10696,2024-11-21,40.762278,24.731306,interval_coordinate
1863,10698,2024-11-21,40.759444,24.734222,interval_coordinate
1864,10699,2024-11-21,40.759167,24.734333,interval_coordinate
1865,10702,2024-11-21,40.757722,24.737333,interval_coordinate
1866,10714,2024-12-03,40.529194,23.927889,interval_coordinate
1867,10743,2024-12-15,40.375972,24.06025,interval_coordinate
1868,11060,2025-04-12,39.792667,25.349278,interval_coordinate
1869,11450,2025-05-28,39.285806,25.904278,interval_coordinate
1870,11451,2025-05-28,39.284972,25.905417,interval_coordinate
1871,11452,2025-05-28,39.282667,25.903194,interval_coordinate
1872,11453,2025-05-28,39.2825,25.902222,interval_coordinate
1873,11454,2025-05-28,39.282139,25.90125,interval_coordinate
1874,11455,2025-05-28,39.281361,25.90075,interval_coordinate
1875,11456,2025-05-28,39.277694,25.894056,interval_coordinate
1876,11457,2025-05-28,39.29075,25.906444,interval_coordinate
1877,11466,2025-05-29,39.253861,25.858583,interval_coordinate
1878,11467,2025-05-29,39.253083,25.859306,interval_coordinate
1879,11468,2025-05-29,39.251306,25.858806,interval_coordinate
1880,11469,2025-05-29,39.249639,25.860306,interval_coordinate
1881,11470,2025-05-29,39.247222,25.861694,interval_coordinate
1882,11471,2025-05-29,39.246639,25.861917,interval_coordinate
1883,11472,2025-05-29,39.245833,25.861722,interval_coordinate
1884,11473,2025-05-29,39.234639,25.8575,interval_coordinate
1885,11474,2025-05-29,39.232833,25.855944,interval_coordinate
1886,11475,2025-05-29,39.234028,25.85075,interval_coordinate
1887,11476,2025-05-29,39.235,25.849556,interval_coordinate
1888,11477,2025-05-30,39.088778,26.063444,interval_coordinate
1889,11478,2025-05-30,39.089056,26.081889,interval_coordinate
1890,11479,2025-05-30,39.092111,26.05375,interval_coordinate
1891,11480,2025-05-30,39.087639,26.077972,interval_coordinate
1892,11481,2025-05-30,39.086861,26.077278,interval_coordinate
1893,11482,2025-05-30,39.086583,26.07675,interval_coordinate
1894,11483,2025-05-30,39.086306,26.075639,interval_coordinate
1895,11484,2025-05-30,39.097833,26.03775,interval_coordinate
1896,11485,2025-05-30,39.087778,26.067056,interval_coordinate
1897,12541,2025-09-09,38.512944,26.265694,interval_coordinate
1898,12704,2025-08-31,38.942,24.550889,interval_coordinate
1899,12706,2025-09-01,38.940833,24.5545,interval_coordinate
1900,12707,2025-09-01,38.940611,24.555639,interval_coordinate
1901,12708,2025-09-01,38.939667,24.555972,interval_coordinate
1902,12709,2025-08-27,39.172194,23.954444,interval_coordinate
1903,12710,2025-08-27,39.168194,23.959611,interval_coordinate
1904,12711,2025-08-27,39.171667,23.970194,interval_coordinate
1905,12712,2025-08-27,39.167639,23.9745,interval_coordinate
1906,12808,2025-09-17,39.1295,23.748583,interval_coordinate
1907,12811,2025-09-17,39.195278,23.621667,interval_coordinate
1908,12812,2025-09-17,39.153361,23.698222,interval_coordinate
1909,12814,2025-09-17,39.184,23.634806,interval_coordinate
1910,12819,2025-09-17,39.175944,23.64525,interval_coordinate
1911,12831,2025-09-18,39.965111,23.918389,interval_coordinate
1912,12835,2025-09-18,39.963306,23.903611,interval_coordinate
1913,13018,2025-10-11,37.777083,24.862639,interval_coordinate
1914,13028,2025-11-11,37.991333,24.763028,interval_coordinate
1915,13197,2025-11-16,37.966944,24.705111,interval_coordinate
1916,13337,2025-12-14,37.98625,24.277278,interval_coordinate
1917,13436,2026-01-03,38.340667,24.059722,interval_coordinate
