site_id,region,beach_name,beaches,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,match_quality,site_review_reason,demographic_coordinate_source,is_strong_or_probable_match,has_all_selected_demographics,is_recommended_for_initial_model,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,repollution_positive,log1p_repollution_kg_per_day,previous_total_weight,days_between_visits,previous_visit_month,previous_visit_season,latitude,longitude,coastline_cleaned,width_length,road_network,tourist_business,orientation,sediment,wind_speed_previous,Pct_Age_15_34,Youth_Dependency,Avg_Household_Size,Unemployment_Rate,UrbanRural_Class,Daytime_Population_Pressure
70,ΑΝΩ - ΚΑΤΩ ΚΟΥΦΟΝΗΣΙ,ΠΑΡΑΛΊΑ ΛΆΚΚΟΙ,ΚΆΤΩ ΚΟΥΦΟΝΉΣΙ ΠΑΡΑΛΊΑ 4,2019-09-24,2019-09-24,2024-05-27,2024-05-27,identity_review,multiple_regions,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1707,9,Fall,36.913458,25.589842,,,0.0,0.0,South,Pebbles,2.0,0.2049172956945917,0.2717123869950793,2.365675806111061,13.7,Rural,0.0105062082139446
87,ΑΜΟΡΓΟΣ,ΠΑΡΑΛΊΑ ΜΟΝΑΣΤΉΡΙ,ΑΜΟΡΓΌΣ ΠΑΡΑΛΊΑ 1,2019-09-30,2019-09-30,2024-06-03,2024-06-03,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1708,9,Fall,36.834056,25.912831,,,0.0,0.0,South,Mixed,2.0,0.1830504987387523,0.2340342148217697,2.365675806111061,13.7,Rural,0.0105062082139446
90,ΑΜΟΡΓΟΣ,ΠΑΡΑΛΊΑ ΜΟΥΡΌΣ,ΑΜΟΡΓΌΣ ΠΑΡΑΛΊΑ 4,2019-09-30,2019-09-30,2024-06-03,2024-06-03,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,180.0,1708,9,Fall,36.786261,25.826972,90.0,705.0,0.0,0.0,South,Sand,2.0,0.1830506296046604,0.2340342859023049,2.365675806111061,13.7,Rural,0.0105062082139446
96,ΑΜΟΡΓΟΣ,,ΑΜΟΡΓΌΣ ΠΑΡΑΛΊΑ 10,2019-10-01,2019-10-01,2024-06-02,2024-06-02,strong,ok,interval_coordinate,1,1,1,48.0,0.0281359906213364,0.8440797186400938,2.5322391559202817,1,0.027747444880503864,220.0,1706,10,Fall,36.807972,25.800144,18.0,80.0,0.0,0.0,North,Pebbles,1.0,0.1830505306911539,0.2340341630266608,2.365675806111061,13.7,Rural,0.0105062082139446
107,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΡΆΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 2,2019-10-11,2019-10-11,2023-04-03,2023-04-03,strong,ok,interval_coordinate,1,1,1,72.0,0.0566929133858267,1.7007874015748032,5.102362204724409,1,0.05514413807899008,55.0,1270,10,Fall,35.450756,24.181858,165.0,1168.0,0.0,0.0,North,Pebbles,2.0,0.1748720943005123,0.2448762442134762,2.370506321254478,11.7,Rural,0.0133299261357753
108,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΥΒΙΑΝΉ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 3,2019-10-12,2019-10-12,2023-04-16,2023-04-16,strong,ok,interval_coordinate,1,1,1,88.0,0.0686427457098284,2.059282371294852,6.177847113884556,1,0.06638938134155525,235.0,1282,10,Fall,35.519222,23.612733,574.0,14279.0,0.0,0.0,North,Mixed,5.0,0.1784097079620909,0.2712176457015873,2.370506321254478,11.7,Rural,0.0133299261357753
114,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΑΎΛΟΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 9,2019-10-13,2019-10-13,2023-04-08,2023-04-10,strong,ok,interval_coordinate,1,1,1,622.0,0.4886095836606441,14.658287509819324,43.97486252945797,1,0.39784251895912015,0.0,1273,10,Fall,35.59835,23.71095,,,0.0,0.0,North,Sand,3.0,0.1794207063734641,0.2256628123617228,2.370506321254478,11.7,Rural,0.0133299261357753
120,ΚΡΗΤΗ,,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 15,2019-10-14,2019-10-14,2023-04-09,2023-04-09,strong,ok,interval_coordinate,1,1,1,48.0,0.03770620581304,1.131186174391202,3.393558523173606,1,0.03701270596491874,20.0,1273,10,Fall,35.509375,23.568597,42.0,1200.0,0.0,0.0,West,Sand,4.0,0.1784096908923357,0.271217675259604,2.370506321254478,11.7,Rural,0.0133299261357753
134,ΚΡΗΤΗ,,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 29,2019-10-19,2019-10-19,2023-02-16,2023-02-16,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,29.0,1216,10,Fall,35.288219,23.529719,35.0,716.0,0.0,0.0,West,Pebbles,2.0,0.1777680462763845,0.2650780734335278,2.370506321254478,11.7,Rural,0.0133299261357753
144,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΟ ΑΜΜΟΥΤΣΑΚΙ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 39,2019-10-19,2019-10-19,2023-02-16,2023-02-16,identity_review,multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,53.0,1216,10,Fall,35.249947,23.577808,63.0,3465.0,0.0,0.0,West,Sand,2.0,0.1756534254542317,0.2449954421606575,2.370506321254478,11.7,Rural,0.0133299261357753
163,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΕΝΤΌΝΙ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 58,2019-10-26,2019-10-26,2023-02-15,2023-02-15,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,45.0,1208,10,Fall,35.238911,23.881653,291.0,4900.0,0.0,0.0,South,Pebbles,0.0,0.2174345641715038,0.3079808630807345,2.370506321254478,11.7,Rural,0.0133299261357753
168,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΖΕΡΟΜΟΎΡΙ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 63,2019-10-27,2019-10-27,2023-02-15,2023-02-15,probable,probable,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,30.0,1207,10,Fall,35.230211,23.968167,363.0,5445.0,0.0,0.0,South,Mixed,1.0,0.2174309909273854,0.3079892912907445,2.370506321254478,11.7,Rural,0.0133299261357753
171,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΑΎΛΟΣ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 66,2019-10-27,2019-10-27,2023-02-13,2023-02-13,strong,ok,interval_coordinate,1,1,1,553.0,0.4589211618257261,13.767634854771783,41.30290456431535,1,0.37769723232036695,391.0,1205,10,Fall,35.219153,24.003214,1524.0,109790.0,0.0,1.0,South,Mixed,1.0,0.2174310971303728,0.3079889888605555,2.370506321254478,11.7,Rural,0.0133299261357753
177,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΜΜΟΎΔΙ,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 72,2019-10-28,2019-10-28,2023-02-13,2023-02-13,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,16.0,1204,10,Fall,35.193075,24.146503,57.0,1404.0,1.0,0.0,South,Pebbles,2.0,0.2174310494272176,0.30798900079775,2.370506321254478,11.7,Rural,0.0133299261357753
183,ΚΡΗΤΗ,,ΧΑΝΙΆ ΠΑΡΑΛΊΑ 78,2019-10-28,2019-10-28,2023-02-16,2023-02-16,coordinate_mismatch,coordinate_mismatch,interval_coordinate,0,1,0,114.0,0.0944490472245236,2.8334714167357085,8.500414250207125,1,0.09025108342479381,9.0,1207,10,Fall,35.200031,24.191142,211.0,2121.0,1.0,1.0,South,Mixed,2.0,0.2174310585738379,0.3079891281111702,2.370506321254478,11.7,Rural,0.0133299261357753
185,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΡΑΚΉΝΙΚΟ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 80,2019-10-29,2019-10-29,2023-02-17,2023-02-17,identity_review,probable; multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,117.0,1207,10,Fall,34.859286,24.109786,653.0,34216.0,1.0,1.0,North,Sand,2.0,0.1722793676625238,0.2444122545766492,2.370506321254478,11.7,Rural,0.0133299261357753
190,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΟΤΑΜΌΣ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 85,2019-10-29,2019-10-29,2023-04-21,2023-04-21,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,9.0,1270,10,Fall,34.859342,24.062942,213.0,13427.0,0.0,0.0,North,Sand,2.0,0.1722795042426864,0.2444120479085418,2.370506321254478,11.7,Rural,0.0133299261357753
192,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΤΡΥΠΗΤΉ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 87,2019-10-29,2019-10-29,2023-04-21,2023-04-21,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,107.0,1270,10,Fall,34.804594,24.1234,173.0,2484.0,0.0,0.0,South,Mixed,2.0,0.1722793956836276,0.24441253694568,2.370506321254478,11.7,Rural,0.0133299261357753
193,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΑΚΟΎΔΙ,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 88,2019-10-29,2019-10-29,2023-04-21,2023-04-21,probable,probable,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,40.0,1270,10,Fall,34.816736,24.123347,85.0,809.0,0.0,0.0,East,Pebbles,2.0,0.1722793746859686,0.2444126323229834,2.370506321254478,11.7,Rural,0.0133299261357753
194,ΚΡΗΤΗ,,ΓΑΎΔΟΣ ΠΑΡΑΛΊΑ 89,2019-10-29,2019-10-29,2023-04-21,2023-04-21,strong,ok,interval_coordinate,1,1,1,50.0,0.0393700787401574,1.1811023622047243,3.543307086614173,1,0.03861483612777951,77.0,1270,10,Fall,34.827058,24.112867,151.0,585.0,0.0,0.0,East,Pebbles,2.0,0.172279320717486,0.2444123546107111,2.370506321254478,11.7,Rural,0.0133299261357753
196,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΨΙΛΟΎ ΡΟΎΜΙ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 91,2019-10-30,2019-10-30,2023-02-14,2023-02-14,identity_review,probable; multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,46.0,1203,10,Fall,35.196367,24.205989,2544.0,212.0,1.0,0.0,South,Mixed,2.0,0.2174310485594853,0.3079891940126742,2.370506321254478,11.7,Rural,0.0133299261357753
203,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΡΊΤΑΜΑ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 98,2019-10-30,2019-10-30,2023-02-14,2023-02-14,probable,probable,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,9.0,1203,10,Fall,35.180656,24.256611,158.0,2673.0,0.0,0.0,South,Sand,2.0,0.2147790111391412,0.305244506997113,2.370506321254478,11.7,Rural,0.0133299261357753
207,ΚΡΗΤΗ,,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 102,2019-10-30,2019-10-30,2023-02-14,2023-02-14,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,48.0,1203,10,Fall,35.178189,24.278053,61.0,825.0,1.0,0.0,South,Mixed,2.0,0.1961772931929253,0.2851897604139012,2.370506321254478,11.7,Rural,0.0133299261357753
213,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΛΉΜΑΤΑ,ΧΑΝΊΑ ΠΑΡΑΛΊΑ 108,2019-10-30,2019-10-30,2023-02-14,2023-02-14,identity_review,review_coordinates; multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,65.0,1203,10,Fall,35.189192,24.322508,221.0,2047.0,1.0,0.0,South,Pebbles,2.0,0.1715957901431161,0.2563283547657225,2.370506321254478,11.7,Rural,0.0133299261357753
222,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΦΆΛΑΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 117,2019-10-31,2019-10-31,2023-02-13,2023-02-13,identity_review,multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,168.0,1201,10,Fall,35.149314,24.494558,209.0,2439.0,1.0,0.0,South,Mixed,2.0,0.1671148453761942,0.250749216647003,2.370506321254478,11.7,Rural,0.0133299261357753
228,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΑΧΙΆ ΆΜΜΟΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 123,2019-11-01,2019-11-01,2023-02-13,2023-02-13,identity_review,multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,7.0,1200,11,Fall,35.141672,24.52295,82.0,516.0,1.0,1.0,South,Sand,2.0,0.1671149080226188,0.2507489967527885,2.370506321254478,11.7,Rural,0.0133299261357753
232,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΛΑΤΣΟΓΡΕΜΝΟΊ ΆΓΙΟΣ ΠΑΎΛΟΣ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 127,2019-11-01,2019-11-01,2023-02-13,2023-02-13,review_coordinates,review_coordinates,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,23.0,1200,11,Fall,35.103447,24.560553,1069.0,20311.0,1.0,1.0,South,Sand,2.0,0.1671149405352122,0.2507490234884985,2.370506321254478,11.7,Rural,0.0133299261357753
236,ΚΡΗΤΗ,,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 131,2019-11-02,2019-11-02,2023-02-12,2023-02-12,strong,ok,interval_coordinate,1,1,1,67.0,0.0559265442404006,1.67779632721202,5.03338898163606,1,0.054418622486225886,74.0,1198,11,Fall,35.097389,24.676797,105.0,586.0,0.0,0.0,South,Pebbles,2.0,0.1671149674707268,0.2507490233200596,2.370506321254478,11.7,Rural,0.0133299261357753
237,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΓΊΑ ΓΑΛΉΝΗ,ΡΈΘΥΜΝΟ ΠΑΡΑΛΊΑ 132,2019-11-02,2019-11-02,2023-02-12,2023-02-12,review_coordinates,review_coordinates,interval_coordinate,0,1,0,143.0,0.1193656093489148,3.5809682804674456,10.742904841402336,1,0.11276210460628382,146.0,1198,11,Fall,35.095919,24.701533,1147.0,3441.0,0.0,0.0,South,Pebbles,2.0,0.1957703801512557,0.2781563553302035,2.370506321254478,11.7,Rural,0.0133299261357753
247,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΕΣ ΠΛΆΚΕΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 142,2019-11-04,2019-11-04,2023-02-11,2023-02-11,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,39.0,1195,11,Fall,34.940994,24.840647,256.0,4080.0,0.0,0.0,South,Mixed,2.0,0.2101277239375346,0.2921704809590351,2.370506321254478,11.7,Rural,0.0133299261357753
249,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΛΑΤΕΊΑ ΠΕΡΆΜΑΤΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 144,2019-11-04,2019-11-04,2023-02-11,2023-02-11,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,129.0,1195,11,Fall,34.939581,24.855689,177.0,648.0,0.0,0.0,South,Mixed,2.0,0.2090662224168965,0.2927517336395708,2.370506321254478,11.7,Rural,0.0133299261357753
251,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΟΝΟΎΦΡΙΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 146,2019-11-04,2019-11-04,2023-02-11,2023-02-11,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,81.0,1195,11,Fall,34.936033,24.873261,405.0,7714.0,0.0,0.0,South,Mixed,2.0,0.2022825720665572,0.2965661323131571,2.370506321254478,11.7,Rural,0.0133299261357753
255,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΕΤΡΆΚΗ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 150,2019-11-05,2019-11-05,2023-05-07,2023-05-07,coordinate_mismatch,coordinate_mismatch; multiple_regions; multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1279,11,Fall,34.932836,24.940422,,,1.0,1.0,South,Mixed,3.0,0.1808772674240738,0.3098532112123376,2.370506321254478,11.7,Rural,0.0133299261357753
255,ΠΕΛΟΠΟΝΝΗΣΟΣ,ΠΑΡΑΛΊΑ ΚΟΥΤΣΟΎΝΙ,ΜΕΣΣΗΝΊΑ ΠΑΡΑΛΊΑ 168,2023-05-07,2023-05-07,2024-06-30,2024-06-30,coordinate_mismatch,coordinate_mismatch; multiple_regions; multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,420,5,Spring,36.7955,21.823917,,,0.0,0.0,South,Sand,2.0,0.164943938136249,0.1896234676695848,2.370506321254478,9.6,Rural,0.0094696969696969
265,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΟΥΡΛΊΔΙΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 160,2019-11-05,2019-11-05,2023-02-11,2023-02-11,identity_review,multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,4.0,1194,11,Fall,34.934256,25.017917,31.0,829.0,0.0,0.0,South,Pebbles,3.0,0.1773072694792233,0.3122762092750883,2.370506321254478,11.7,Rural,0.0133299261357753
266,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΛΑΜΙΆΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 161,2019-11-05,2019-11-05,2023-02-11,2023-02-11,probable,probable,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,6.0,1194,11,Fall,34.936308,25.021331,186.0,3041.0,0.0,0.0,South,Mixed,3.0,0.1773072877005464,0.3122762773421312,2.370506321254478,11.7,Rural,0.0133299261357753
269,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΕΛΥΓΙΆΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 164,2019-11-05,2019-11-05,2023-02-10,2023-02-10,identity_review,multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,9.0,1193,11,Fall,34.941947,25.056822,228.0,6252.0,1.0,0.0,South,Sand,3.0,0.1773073566856005,0.3122760718698494,2.370506321254478,11.7,Rural,0.0133299261357753
273,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΓΛΎΚΟΣ ΚΌΛΥΜΠΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 168,2019-11-06,2019-11-06,2023-02-10,2023-02-10,identity_review,multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,9.0,1192,11,Fall,34.948061,25.119172,122.0,858.0,0.0,0.0,South,Sand,2.0,0.1765162795232991,0.2765288772225986,2.370506321254478,11.7,Rural,0.0133299261357753
279,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΟΥΙΔΌΜΑΤΟ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 174,2019-11-06,2019-11-06,2023-02-10,2023-02-10,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,10.0,1192,11,Fall,34.955928,25.159528,41.0,482.0,0.0,0.0,South,Mixed,2.0,0.1764089002034557,0.2719080509926764,2.370506321254478,11.7,Rural,0.0133299261357753
280,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΛΎΣΙΜΟ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 175,2019-11-06,2019-11-06,2023-02-10,2023-02-10,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,8.0,1192,11,Fall,34.956542,25.162269,73.0,1012.0,0.0,0.0,South,Mixed,2.0,0.1764089034281286,0.2719080502592799,2.370506321254478,11.7,Rural,0.0133299261357753
281,ΚΡΗΤΗ,ΠΑΡΑΛΊΆ ΚΑΜΙΝΆΚΙ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 176,2019-11-06,2019-11-06,2023-02-10,2023-02-10,identity_review,multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,8.0,1192,11,Fall,34.953775,25.177472,59.0,2054.0,0.0,0.0,South,Pebbles,2.0,0.1764090211306669,0.2719079377226049,2.370506321254478,11.7,Rural,0.0133299261357753
282,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΦΑΚΊΔΙΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 177,2019-11-06,2019-11-06,2023-02-10,2023-02-10,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,9.0,1192,11,Fall,34.953786,25.188133,88.0,2160.0,0.0,0.0,South,Mixed,2.0,0.1764090880763435,0.2719080621229048,2.370506321254478,11.7,Rural,0.0133299261357753
283,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΆΜΙ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 178,2019-11-06,2019-11-06,2023-02-10,2023-02-10,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,83.0,1192,11,Fall,34.959694,25.243647,92.0,1432.0,0.0,0.0,South,Mixed,2.0,0.1764089388186747,0.2719081034940989,2.370506321254478,11.7,Rural,0.0133299261357753
286,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΟΓΈΡΟΥ ΑΡΌΛΙΘΟΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 181,2019-11-07,2019-11-07,2023-02-10,2023-02-10,identity_review,multiple_beach_names,interval_coordinate,0,1,0,86.0,0.072208228379513,2.1662468513853907,6.498740554156171,1,0.06972028667723917,0.0,1191,11,Fall,34.965344,25.256542,,,0.0,0.0,South,Mixed,3.0,0.1782701827273681,0.260978919314391,2.370506321254478,11.7,Rural,0.0133299261357753
287,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΝΗΣΆΚΙΑ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 182,2019-11-07,2019-11-07,2023-02-10,2023-02-10,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,7.0,1191,11,Fall,34.974569,25.273208,29.0,208.0,0.0,0.0,South,Pebbles,3.0,0.1790938176498788,0.2500077355503478,2.370506321254478,11.7,Rural,0.0133299261357753
292,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΡΑΚΗΝΌΣ,ΗΡΆΚΛΕΙΟ ΠΑΡΑΛΊΑ 187,2019-11-07,2019-11-07,2023-02-10,2023-02-10,probable,probable,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,10.0,1191,11,Fall,34.983461,25.306839,820.0,2460.0,0.0,0.0,South,Mixed,3.0,0.1748789437595417,0.2388131314029381,2.370506321254478,11.7,Rural,0.0133299261357753
312,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΜΠΕΛΕΓΡΊΝΑ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 207,2019-11-11,2019-11-11,2023-02-18,2023-02-18,probable,probable,interval_coordinate,1,1,1,132.0,0.1104602510460251,3.3138075313807533,9.94142259414226,1,0.10477456996659645,0.0,1195,11,Fall,34.876428,25.722958,,,0.0,0.0,North,Sand,3.0,0.2074084209975167,0.2422266229472201,2.370506321254478,11.7,Town_Suburb,0.0133299261357753
313,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΧΑΤΖΗΒΌΛΑΚΑΣ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 208,2019-11-11,2019-11-11,2023-02-18,2023-02-19,identity_review,probable; multiple_beach_names,interval_coordinate,0,1,0,427.0,0.3573221757322176,10.719665271966528,32.15899581589958,1,0.3055137703097472,51.0,1195,11,Fall,34.875386,25.707817,1135.0,30867.0,0.0,0.0,North,Sand,3.0,0.2074084209975167,0.2422266229472201,2.370506321254478,11.7,Town_Suburb,0.0133299261357753
319,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΆΓΚΕΣ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 214,2019-11-11,2019-11-11,2023-02-09,2023-02-09,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,156.0,1186,11,Fall,34.874214,25.729578,385.0,3080.0,0.0,0.0,South,Sand,3.0,0.2074084209975167,0.2422266229472201,2.370506321254478,11.7,Town_Suburb,0.0133299261357753
320,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΤΑΠΡΌΣΩΠΟ,ΧΡΥΣΉ ΠΑΡΑΛΊΑ 215,2019-11-11,2019-11-11,2023-02-18,2023-02-18,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,43.0,1195,11,Fall,34.876614,25.731089,356.0,1068.0,0.0,0.0,East,Sand,3.0,0.2074084209975167,0.2422266229472201,2.370506321254478,11.7,Town_Suburb,0.0133299261357753
332,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΈΡΑΣΜΑ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 227,2019-11-13,2019-11-13,2023-02-03,2023-02-03,review_coordinates,review_coordinates,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,24.0,1178,11,Fall,34.944747,26.143556,105.0,1761.0,0.0,0.0,North,Sand,5.0,0.175351031866644,0.2229086515545837,2.370506321254478,11.7,Rural,0.0133299261357753
334,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΝΕΜΕΡΤΙΆ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 229,2019-11-13,2019-11-13,2023-02-03,2023-02-03,identity_review,multiple_beach_names,interval_coordinate,0,1,0,0.0,0.0,0.0,0.0,0,0.0,119.0,1178,11,Fall,34.949622,26.133661,98.0,1232.0,0.0,0.0,North,Mixed,5.0,0.175351031866644,0.2229086515545837,2.370506321254478,11.7,Rural,0.0133299261357753
335,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΡΑΜΈΛΕΣ,ΛΑΣΊΘΙ ΠΑΡΑΛΊΑ 230,2019-11-13,2019-11-13,2023-02-03,2023-02-03,strong,ok,interval_coordinate,1,1,1,0.0,0.0,0.0,0.0,0,0.0,18.0,1178,11,Fall,34.947842,26.129314,171.0,7792.0,0.0,0.0,North,Sand,5.0,0.175351031866644,0.2229086515545837,2.370506321254478,11.7,Rural,0.0133299261357753
