site_id,visit_count,interval_count,first_visit_date,last_visit_date,max_coordinate_distance_m,region_count,beach_name_count,regions_seen,beach_names_seen,source_files_seen,coordinate_quality,match_quality,review_reason
126,1,0,2019-10-17,2019-10-17,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΛΑΤΑΝΆΚΙΑ,Typhoon1,strong,single_visit_only,single_visit_only
127,1,0,2019-10-18,2019-10-18,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΓΎΛΙΣΜΑ,Typhoon1,strong,single_visit_only,single_visit_only
128,1,0,2019-10-18,2019-10-18,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΙΒΆΔΙΑ,Typhoon1,strong,single_visit_only,single_visit_only
129,1,0,2019-10-18,2019-10-18,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
130,1,0,2019-10-18,2019-10-18,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΤΌΜΙΟ,Typhoon1,strong,single_visit_only,single_visit_only
131,1,0,2019-10-18,2019-10-18,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
132,1,0,2019-10-19,2019-10-19,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
133,1,0,2019-10-19,2019-10-19,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
134,2,1,2019-10-19,2023-02-16,33.69853791179667,1,0,ΚΡΗΤΗ,,Typhoon1 | Typhoon2,strong,strong,ok
135,1,0,2019-10-19,2019-10-19,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
136,1,0,2019-10-19,2019-10-19,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
137,1,0,2019-10-19,2019-10-19,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
138,1,0,2019-10-19,2019-10-19,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΕΛΑΦΟΝΉΣΙ,Typhoon1,strong,single_visit_only,single_visit_only
139,1,0,2019-10-19,2019-10-19,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
140,1,0,2019-10-19,2019-10-19,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
141,1,0,2019-10-19,2019-10-19,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΔΡΟΔΆΣΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
142,1,0,2019-10-19,2019-10-19,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
143,1,0,2019-10-19,2019-10-19,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΆΚΚΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
144,2,1,2019-10-19,2023-02-16,24.567993523275327,1,2,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΟ ΑΜΜΟΥΤΣΑΚΙ | ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΟ ΑΜΜΟΥΤΣΆΚΙ,Typhoon1 | Typhoon2,strong,identity_review,multiple_beach_names
145,1,0,2019-10-20,2019-10-20,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΙΈΝΝΑ,Typhoon1,strong,single_visit_only,single_visit_only
146,1,0,2019-10-20,2019-10-20,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΡΙΌΣ,Typhoon1,strong,single_visit_only,single_visit_only
147,1,0,2019-10-20,2019-10-20,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΟΥΝΤΟΎΡΑΣ,Typhoon1,strong,single_visit_only,single_visit_only
148,1,0,2019-10-20,2019-10-20,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΓΡΑΜΜΈΝΟΥ,Typhoon1,strong,single_visit_only,single_visit_only
149,1,0,2019-10-21,2019-10-21,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΛΟΝΆΚΙ,Typhoon1,strong,single_visit_only,single_visit_only
150,1,0,2019-10-21,2019-10-21,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΡΑΒΌΠΕΤΡΑ,Typhoon1,strong,single_visit_only,single_visit_only
151,1,0,2019-10-21,2019-10-21,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΨΙΛΌΣ ΒΌΛΑΚΑΣ,Typhoon1,strong,single_visit_only,single_visit_only
152,1,0,2019-10-21,2019-10-21,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΑΜΙΆ,Typhoon1,strong,single_visit_only,single_visit_only
153,1,0,2019-10-21,2019-10-21,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΑΧΙΆ ΆΜΜΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
154,1,0,2019-10-21,2019-10-21,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΡΑΤΙΔΈΣ,Typhoon1,strong,single_visit_only,single_visit_only
155,1,0,2019-10-21,2019-10-21,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΝΥΔΡΟΙ,Typhoon1,strong,single_visit_only,single_visit_only
156,1,0,2019-10-26,2019-10-26,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΓΙΑΝΙΣΚΆΡΙ,Typhoon1,strong,single_visit_only,single_visit_only
157,1,0,2019-10-26,2019-10-26,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΝΤΊΝΑ ΆΝΥΔΡΟΙ,Typhoon1,strong,single_visit_only,single_visit_only
158,1,0,2019-10-26,2019-10-26,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΣΤΡΟΠΕΛΈΚΙΤΑ,Typhoon1,strong,single_visit_only,single_visit_only
159,1,0,2019-10-26,2019-10-26,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΡΚΆΛΕΣ ΡΈΜΑ,Typhoon1,strong,single_visit_only,single_visit_only
160,1,0,2019-10-26,2019-10-26,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΙΣΣΌΣ,Typhoon1,strong,single_visit_only,single_visit_only
161,1,0,2019-10-26,2019-10-26,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΟΎΓΙΑ,Typhoon1,strong,single_visit_only,single_visit_only
162,1,0,2019-10-26,2019-10-26,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
163,2,1,2019-10-26,2023-02-15,69.42869563549054,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΕΝΤΌΝΙ,Typhoon1 | Typhoon2,strong,strong,ok
164,1,0,2019-10-26,2019-10-26,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΝΤΟΜΑΤΑ,Typhoon1,strong,single_visit_only,single_visit_only
165,1,0,2019-10-27,2019-10-27,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΦΟΥΡΝΩΤΉ,Typhoon1,strong,single_visit_only,single_visit_only
166,1,0,2019-10-27,2019-10-27,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΛΌΓΕΡΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
167,1,0,2019-10-27,2019-10-27,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΓΊΑΣ ΡΟΎΜΕΛΗΣ,Typhoon1,strong,single_visit_only,single_visit_only
168,2,1,2019-10-27,2023-02-15,149.8826902712947,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΖΕΡΟΜΟΎΡΙ,Typhoon1 | Typhoon2,probable,probable,probable
169,1,0,2019-10-27,2019-10-27,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
170,1,0,2019-10-27,2019-10-27,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
171,2,1,2019-10-27,2023-02-13,35.919594460794045,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΠΑΎΛΟΣ,Typhoon1 | Typhoon2,strong,strong,ok
172,1,0,2019-10-27,2019-10-27,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
173,1,0,2019-10-28,2019-10-28,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΎΚΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
174,1,0,2019-10-28,2019-10-28,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΕΡΙΒΟΛΆΚΙΑ,Typhoon1,strong,single_visit_only,single_visit_only
175,1,0,2019-10-28,2019-10-28,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΓΛΥΚΆ ΝΕΡΆ,Typhoon1,strong,single_visit_only,single_visit_only
176,1,0,2019-10-28,2019-10-28,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΙΛΙΓΓΑΣ,Typhoon1,strong,single_visit_only,single_visit_only
177,2,1,2019-10-28,2023-02-13,9.854205069069787,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΜΜΟΎΔΙ,Typhoon1 | Typhoon2,strong,strong,ok
178,1,0,2019-10-28,2019-10-28,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΓΊΟΥ ΧΑΡΑΛΆΜΠΟΥΣ,Typhoon1,strong,single_visit_only,single_visit_only
179,1,0,2019-10-28,2019-10-28,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
180,1,0,2019-10-28,2019-10-28,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΈΣΚΑΣ,Typhoon1,strong,single_visit_only,single_visit_only
181,1,0,2019-10-28,2019-10-28,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
182,1,0,2019-10-28,2019-10-28,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
183,2,1,2019-10-28,2023-02-16,55949.84262613994,1,1,ΚΡΗΤΗ,ΆΓΡΙΑ ΠΑΡΑΛΊΑ,Typhoon1 | Typhoon2,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch
184,1,0,2019-10-28,2019-10-28,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
185,2,1,2019-10-29,2023-02-17,105.98669950463821,1,2,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΑΡΑΚΉΝΙΚΟ | ΠΑΡΑΛΊΑ ΣΑΡΑΚΊΝΙΚΟ,Typhoon1 | Typhoon2,probable,identity_review,probable; multiple_beach_names
186,1,0,2019-10-29,2019-10-29,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΙΩΆΝΝΗΣ,Typhoon1,strong,single_visit_only,single_visit_only
187,1,0,2019-10-29,2019-10-29,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΑΥΡΑΚΆΣ,Typhoon1,strong,single_visit_only,single_visit_only
188,1,0,2019-10-29,2019-10-29,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΤΑΥΡΟΛΊΜΝΗ,Typhoon1,strong,single_visit_only,single_visit_only
189,1,0,2019-10-29,2019-10-29,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΎΡΓΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
190,2,1,2019-10-29,2023-04-21,52.28476897411657,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΟΤΑΜΌΣ,Typhoon1 | Typhoon2,strong,strong,ok
191,1,0,2019-10-29,2019-10-29,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΝΤΑΪΆΝΑ,Typhoon1,strong,single_visit_only,single_visit_only
192,2,1,2019-10-29,2023-04-21,53.316224478161836,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΤΡΥΠΗΤΉ,Typhoon1 | Typhoon2,strong,strong,ok
193,2,1,2019-10-29,2023-04-21,139.69065286839964,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΑΚΟΎΔΙ,Typhoon1 | Typhoon2,probable,probable,probable
194,2,1,2019-10-29,2023-04-21,40.52473764223329,1,0,ΚΡΗΤΗ,,Typhoon1 | Typhoon2,strong,strong,ok
195,1,0,2019-10-29,2019-10-29,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΡΦΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
196,2,1,2019-10-30,2023-02-14,157.76969378925412,1,2,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΨΙΛΟΎ ΡΟΎΜΙ | ΠΑΡΑΛΊΑ ΨΗΛΟΎ ΡΟΎΜΙ,Typhoon1 | Typhoon2,probable,identity_review,probable; multiple_beach_names
197,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΑΤΑΛΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
198,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΧΟΝΤΡΌΣ ΒΌΛΑΚΑΣ,Typhoon1,strong,single_visit_only,single_visit_only
199,1,0,2019-10-30,2019-10-30,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
200,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΦΡΑΓΚΟΚΆΣΤΕΛΛΟ,Typhoon1,strong,single_visit_only,single_visit_only
201,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΟΡΘΉ ΆΜΜΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
202,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΟΡΘΉ ΆΜΜΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
203,2,1,2019-10-30,2023-02-14,139.50043256612284,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΡΊΤΑΜΑ,Typhoon1 | Typhoon2,probable,probable,probable
204,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΙΓΛΙΣΤΉΡΙ,Typhoon1,strong,single_visit_only,single_visit_only
205,1,0,2019-10-30,2019-10-30,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
206,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΑΚΚΈΣ,Typhoon1,strong,single_visit_only,single_visit_only
207,2,1,2019-10-30,2023-02-14,12.600348629153016,1,0,ΚΡΗΤΗ,,Typhoon1 | Typhoon2,strong,strong,ok
208,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΓΊΑ ΜΑΡΊΝΑ,Typhoon1,strong,single_visit_only,single_visit_only
209,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΡΟΔΆΚΙΝΟ-ΠΕΡΙΣΤΈΡΕΣ,Typhoon1,strong,single_visit_only,single_visit_only
210,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΟΛΎΡΡΙΖΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
211,1,0,2019-10-30,2019-10-30,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
212,1,0,2019-10-30,2019-10-30,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΡΑΚΑΣ,Typhoon1,strong,single_visit_only,single_visit_only
213,2,1,2019-10-30,2023-02-14,257.4069393353864,1,2,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΛΉΜΑΤΑ | ΠΑΡΑΛΊΑ ΚΛΊΜΑΤΑ,Typhoon1 | Typhoon2,review_coordinates,identity_review,review_coordinates; multiple_beach_names
214,1,0,2019-10-31,2019-10-31,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΤΑΥΡΊ,Typhoon1,strong,single_visit_only,single_visit_only
215,1,0,2019-10-31,2019-10-31,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΟΣ ΒΌΛΑΚΑΣ,Typhoon1,strong,single_visit_only,single_visit_only
216,1,0,2019-10-31,2019-10-31,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΦΩΤΕΙΝΆΡΙ,Typhoon1,strong,single_visit_only,single_visit_only
217,1,0,2019-10-31,2019-10-31,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
218,1,0,2019-10-31,2019-10-31,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
219,1,0,2019-10-31,2019-10-31,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΛΑΚΙΆΣ,Typhoon1,strong,single_visit_only,single_visit_only
220,1,0,2019-10-31,2019-10-31,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΡΈΒΕΛΗ,Typhoon1,strong,single_visit_only,single_visit_only
221,1,0,2019-10-31,2019-10-31,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΜΜΟΎΔΙ,Typhoon1,strong,single_visit_only,single_visit_only
222,2,1,2019-10-31,2023-02-13,29.87169662466158,1,2,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΕΦΆΛΑΣ | ΠΑΡΑΛΊΑ ΚΕΦΆΛΑ,Typhoon1 | Typhoon2,strong,identity_review,multiple_beach_names
223,1,0,2019-11-01,2019-11-01,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΑ ΕΙΡΉΝΗΣ,Typhoon1,strong,single_visit_only,single_visit_only
224,1,0,2019-11-01,2019-11-01,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΓΙΑΛΟΠΌΤΑΜΑ,Typhoon1,strong,single_visit_only,single_visit_only
225,1,0,2019-11-01,2019-11-01,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΎΡΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
226,1,0,2019-11-01,2019-11-01,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΓΊΑ ΦΩΤΕΙΝΉ,Typhoon1,strong,single_visit_only,single_visit_only
227,1,0,2019-11-01,2019-11-01,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΟΔΑΡΈ,Typhoon1,strong,single_visit_only,single_visit_only
228,2,1,2019-11-01,2023-02-13,29.275539700122753,1,2,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΑΧΙΆ ΆΜΜΟΣ | ΠΑΡΑΛΊΑ ΠΑΧΙΆ ΑΜΜΟΣ,Typhoon1 | Typhoon2,strong,identity_review,multiple_beach_names
229,1,0,2019-11-01,2019-11-01,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΤΣΟΎΝΙ,Typhoon1,strong,single_visit_only,single_visit_only
230,1,0,2019-11-01,2019-11-01,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΊΓΡΕΣ,Typhoon1,strong,single_visit_only,single_visit_only
231,1,0,2019-11-01,2019-11-01,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΤΡΙΌΠΕΤΡΑ,Typhoon1,strong,single_visit_only,single_visit_only
232,2,1,2019-11-01,2023-02-13,469.17866001229805,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΛΑΤΣΟΓΡΕΜΝΟΊ ΆΓΙΟΣ ΠΑΎΛΟΣ,Typhoon1 | Typhoon2,review_coordinates,review_coordinates,review_coordinates
233,1,0,2019-11-01,2019-11-01,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΡΑΣΟΝΉΣΙ,Typhoon1,strong,single_visit_only,single_visit_only
234,1,0,2019-11-02,2019-11-02,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΟΛΥΜΠΙΣΤΉΡΙ,Typhoon1,strong,single_visit_only,single_visit_only
235,1,0,2019-11-02,2019-11-02,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΙΧΝΙΣΤΉΣ,Typhoon1,strong,single_visit_only,single_visit_only
236,2,1,2019-11-02,2023-02-12,13.366105572795314,1,0,ΚΡΗΤΗ,,Typhoon1 | Typhoon2,strong,strong,ok
237,2,1,2019-11-02,2023-02-12,555.5222523465136,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΑΓΊΑ ΓΑΛΉΝΗ,Typhoon1 | Typhoon2,review_coordinates,review_coordinates,review_coordinates
238,1,0,2019-11-02,2019-11-02,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΚΌΣΚΑΛΟ,Typhoon1,strong,single_visit_only,single_visit_only
239,1,0,2019-11-02,2019-11-02,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
240,1,0,2019-11-03,2019-11-03,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΨΙΛΉ ΆΜΜΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
241,1,0,2019-11-03,2019-11-03,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΜΑΚΡΙΆ ΆΜΜΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
242,1,0,2019-11-03,2019-11-03,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΡΑΒΌΒΡΥΣΗ,Typhoon1,strong,single_visit_only,single_visit_only
243,1,0,2019-11-04,2019-11-04,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΣΕΓΡΈΖΟ,Typhoon1,strong,single_visit_only,single_visit_only
244,1,0,2019-11-04,2019-11-04,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΧΡΥΣΌΣΤΟΜΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
245,1,0,2019-11-04,2019-11-04,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
246,1,0,2019-11-04,2019-11-04,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΜΆΧΑ,Typhoon1,strong,single_visit_only,single_visit_only
247,2,1,2019-11-04,2023-02-11,87.28805570854472,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΌΚΚΙΝΕΣ ΠΛΆΚΕΣ,Typhoon1 | Typhoon2,strong,strong,ok
248,1,0,2019-11-04,2019-11-04,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΡΙΓΙΟΊ,Typhoon1,strong,single_visit_only,single_visit_only
249,2,1,2019-11-04,2023-02-11,52.52837435465985,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΛΑΤΕΊΑ ΠΕΡΆΜΑΤΑ,Typhoon1 | Typhoon2,strong,strong,ok
250,1,0,2019-11-04,2019-11-04,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΨΙΛΉ ΆΜΜΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
251,2,1,2019-11-04,2023-02-11,76.90915368535148,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΟΝΟΎΦΡΙΟΣ,Typhoon1 | Typhoon2,strong,strong,ok
252,1,0,2019-11-04,2019-11-04,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΠΑΛΙΌΜΑΝΤΡΑ,Typhoon1,strong,single_visit_only,single_visit_only
253,1,0,2019-11-04,2019-11-04,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΙΜΑΝΆΚΙ,Typhoon1,strong,single_visit_only,single_visit_only
254,1,0,2019-11-04,2019-11-04,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΔΥΤΙΚΌΣ,Typhoon1,strong,single_visit_only,single_visit_only
255,3,2,2019-11-05,2024-06-30,348921.6322475784,3,2,ΚΡΗΤΗ | ΠΕΛΟΠΟΝΝΗΣΟΣ | ΠΕΛΟΠΟΝΗΣΣΟΣ,ΠΑΡΑΛΊΑ ΠΕΤΡΆΚΗ | ΠΑΡΑΛΊΑ ΚΟΥΤΣΟΎΝΙ,Typhoon1 | Typhoon2,coordinate_mismatch,coordinate_mismatch,coordinate_mismatch; multiple_regions; multiple_beach_names
256,1,0,2019-11-05,2019-11-05,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΧΑΜΆΜ,Typhoon1,strong,single_visit_only,single_visit_only
257,1,0,2019-11-05,2019-11-05,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΟΎΤΡΑ,Typhoon1,strong,single_visit_only,single_visit_only
258,1,0,2019-11-05,2019-11-05,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΆΓΙΟΣ ΦΑΎΛΟΣ,Typhoon1,strong,single_visit_only,single_visit_only
259,1,0,2019-11-05,2019-11-05,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΤΡΆΧΟΥΛΑΣ,Typhoon1,strong,single_visit_only,single_visit_only
260,1,0,2019-11-05,2019-11-05,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΥΖΑΡΌΠΛΑΚΑ,Typhoon1,strong,single_visit_only,single_visit_only
261,1,0,2019-11-05,2019-11-05,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΤΡΥΠΗΤΉΣ,Typhoon1,strong,single_visit_only,single_visit_only
262,1,0,2019-11-05,2019-11-05,0.0,1,0,ΚΡΗΤΗ,,Typhoon1,strong,single_visit_only,single_visit_only
263,1,0,2019-11-05,2019-11-05,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΛΕΠΡΙΆΣ,Typhoon1,strong,single_visit_only,single_visit_only
264,1,0,2019-11-05,2019-11-05,0.0,1,1,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΚΑΤΆΡΤΙ,Typhoon1,strong,single_visit_only,single_visit_only
265,2,1,2019-11-05,2023-02-11,19.035392324212317,1,2,ΚΡΗΤΗ,ΠΑΡΑΛΊΑ ΒΟΥΡΛΊΔΙΑ | ΠΑΡΑΛΊΑ ΒΟΥΡΛΊΔΑ,Typhoon1 | Typhoon2,strong,identity_review,multiple_beach_names
